"aou","time.window","centroid_lat","centroid_lon","mean_total_abund"
2890,1969,35.6686901022986,-88.1384663080155,31.3482371702797
2890,1974,35.662639821851,-88.6491535268221,27.8366274899985
2890,1979,35.051251095536,-89.4009612597293,23.1015260330184
2890,1984,35.3061357428243,-89.7406531866893,21.0845378186763
2890,1989,35.7105142765443,-90.5681367996512,18.0363625434197
2890,1994,35.6574767428574,-90.8072372159061,14.1542066419634
2890,1999,35.8424033288269,-90.5367309557784,10.4500527638846
2890,2004,35.7770899975432,-92.0259292688798,9.64214846825612
2890,2009,35.8146991958002,-91.9419258146867,7.0578045815698
2890,2014,35.6534249836436,-93.9223564041678,8.17124511284853
2930,1969,32.4138012305152,-102.787910664526,12.6914983164983
2930,1974,32.7326251418918,-103.828459909586,11.6229027285845
2930,1979,33.1466117241161,-103.92802328968,9.7108590273363
2930,1984,33.1050825806341,-104.187286128856,9.14631378722288
2930,1989,32.9389021600158,-104.129839357717,8.59296476671477
2930,1994,33.059403165775,-104.20483599403,6.19371386375063
2930,1999,32.9661824749215,-104.47665514751,8.8894400223959
2930,2004,33.2551089038173,-104.109074909897,9.74742034313726
2930,2009,33.3980226987057,-103.994403498604,4.99178788383334
2930,2014,33.4309303520139,-103.668278776107,9.45546085858586
2940,1969,40.5830144406474,-119.992668548024,8.27264957264957
2940,1974,42.5275430513611,-121.101444027239,6.52182698060747
2940,1979,41.0797267814199,-120.059062213533,7.7295524013024
2940,1984,41.2270935431587,-119.233439604294,5.45329596272321
2940,1989,40.9470379563389,-119.228854272046,8.06628879339879
2940,1994,41.3625691113381,-119.108425291926,7.81796800530723
2940,1999,42.2194985331836,-119.305061646728,7.74844742063492
2940,2004,41.8948577139096,-118.926772890127,10.4047975842011
2940,2009,41.9304097682382,-119.215889646303,8.66343939903007
2940,2014,42.2267223195004,-119.02893636269,7.67215119451614
3080,1969,49.0613874561073,-106.361244917824,2.32752267573696
3080,1974,48.4715330563207,-104.510020236907,3.60100529100529
3080,1979,48.1072800996081,-103.204423835488,2.89716304650515
3080,1984,47.6811994811561,-102.366146778561,2.28080096073517
3080,1989,48.3498022783011,-102.64573550021,3.41507936507936
3080,1994,47.6211179574501,-102.469585229173,2.54810205226872
3080,1999,47.5388502900716,-103.431132895625,2.38941582722833
3080,2004,48.5479393566034,-101.447285137988,3.12642857142857
3080,2009,47.8328625467453,-102.717881355693,3.18090802987862
3080,2014,47.6670251655685,-102.470156193147,3.3697701087693
3100,1969,35.4549293078638,-88.9513589063859,3.03270609318996
3100,1974,37.4503513169822,-89.6950273160533,2.53748263888889
3100,1979,38.2301933416006,-94.1969610774154,2.43721866096866
3100,1984,39.4590111855511,-93.8415912531754,2.66562358038053
3100,1989,39.2781575835587,-94.0924221323927,2.2179560579122
3100,1994,39.6871532852451,-91.7406101334775,2.36027570763643
3100,1999,39.3384714031233,-92.8347232524378,2.47895588105358
3100,2004,39.475466552689,-94.5828659957498,2.99751397398637
3100,2009,39.7882944438666,-92.7097736677169,2.81847385697915
3100,2014,39.7242615447437,-92.264543923992,2.97335862681453
3200,1969,30.0592368802468,-91.5743923709949,4.65599678099678
3200,1974,30.0671983026956,-92.0579363790245,4.3213841412211
3200,1979,30.5890247717445,-95.1718477608973,3.96125266280769
3200,1984,30.4929062341858,-93.2721244555077,3.76376064321845
3200,1989,30.367347372717,-92.2273805811671,3.44588591651014
3200,1994,30.5819409170103,-93.7922048911018,3.99679195563173
3200,1999,30.6605877180913,-95.3751483166875,4.54141883069017
3200,2004,30.4443489971147,-95.1719977085098,3.98248283143551
3200,2009,30.5658132004212,-94.9472659310304,3.43823717121086
3200,2014,30.4470419651102,-95.4558454119804,3.38929086369618
3210,1969,31.9832731958865,-103.909716913691,4.40984940984941
3210,1974,30.4810354143453,-101.191266017034,2.66431878306878
3210,1979,31.0072796477284,-101.284434600596,2.21516975308642
3210,1984,30.9394876231126,-98.2171481986598,3.29456018518519
3210,1989,30.1794561421643,-99.3798326634251,3.30512566137566
3210,1994,31.4044530483694,-101.733621411028,3.94874025974026
3210,1999,30.9641366817957,-98.8799560708729,2.94970451682736
3210,2004,30.7140435523969,-98.9810497974033,2.7364744100988
3210,2009,30.7524997772578,-98.6085119271489,2.18962684457022
3210,2014,30.9629894041533,-98.5064874725608,2.15526062989298
3260,1969,32.9315332706801,-88.0391107840286,3.37465117977938
3260,1974,33.019443202477,-89.6838849299679,4.22471387126875
3260,1979,33.3595165276074,-89.3830156221622,3.53505512069036
3260,1984,33.5385102195839,-87.0623734900646,3.86812149060458
3260,1989,34.1139796145553,-87.8097068014976,4.45995757949004
3260,1994,33.7464955407027,-88.0504403144689,4.23931906510691
3260,1999,33.6472388921776,-87.0056276525543,4.42623074779421
3260,2004,33.7918358388968,-87.8942727562954,4.76057317963061
3260,2009,33.2961621442639,-87.5523467533973,5.06304674138334
3260,2014,33.6915493094874,-87.4010186992909,5.53226149196411
3750,1969,40.5363790437617,-97.6244486556027,1.62992211328976
3750,1974,41.3973280783743,-98.0076524461533,1.43729853686327
3750,1979,40.5667552787856,-95.2795598796359,1.44679377654593
3750,1984,40.5057682994345,-97.4007211776233,1.68557661220906
3750,1989,40.7279007761758,-96.6402954852802,1.47487379418328
3750,1994,40.3127814703632,-96.3579337614912,1.45394466790273
3750,1999,40.3462442665853,-96.9505001307351,1.42569532587353
3750,2004,40.1307277967669,-97.1444493723592,1.46995675466103
